event_id,station,p_t,p_prob,s_t,s_prob
texnet2024rvwj,APMT,2024-09-10 21:15:27.390000,0.7759999999999999,2024-09-10 21:15:37.540000,0.308
texnet2024rvwj,BRDY,2024-09-10 21:14:47.615000,0.488,no pick,no pick
texnet2024rvwj,CF01,2024-09-10 21:15:15.789000,0.909,2024-09-10 21:15:17.199000,0.85
texnet2024rvwj,DKNS,2024-09-10 21:14:47.485000,0.042,2024-09-10 21:15:43.125000,0.13
texnet2024rvwj,DKNS,2024-09-10 21:15:30.645000,0.171,2024-09-10 21:15:43.085000,0.679
texnet2024rvwj,MB03,2024-09-10 21:14:47.249500,0.006,no pick,no pick
texnet2024rvwj,MB03,2024-09-10 21:15:33.379500,0.087,2024-09-10 21:15:46.399500,0.581
texnet2024rvwj,POST,2024-09-10 21:15:28.230000,0.912,2024-09-10 21:15:38.220000,0.875
texnet2024rvwj,POST,2024-09-10 21:15:28.230000,0.799,2024-09-10 21:15:38.220000,0.794
texnet2024rvwj,SN02,2024-09-10 21:15:18.435000,0.9440000000000001,2024-09-10 21:15:21.675000,0.865
texnet2024rvwj,SN03,2024-09-10 21:15:19.345000,0.794,2024-09-10 21:15:23.255000,0.872
texnet2024rvwj,SN07,2024-09-10 21:15:21.106500,0.8740000000000001,2024-09-10 21:15:26.186500,0.878
texnet2024rvwj,SN07,2024-09-10 21:15:21.106500,0.8640000000000001,2024-09-10 21:15:26.196500,0.862
texnet2024rvwj,SN08,2024-09-10 21:15:20.240000,0.384,no pick,no pick
texnet2024rvwj,SN08,2024-09-10 21:15:20.240000,0.021,no pick,no pick
texnet2024rvwj,SN09,2024-09-10 21:15:16.325000,0.888,2024-09-10 21:15:18.105000,0.853
texnet2024rvwj,SN10,2024-09-10 21:15:19.584000,0.5479999999999999,2024-09-10 21:15:23.674000,0.427
texnet2024rvwj,SN10,2024-09-10 21:15:19.554000,0.002,no pick,no pick
texnet2024ruzm,APMT,2024-09-10 09:40:34.280000,0.012,no pick,no pick
texnet2024ruzm,CW01,2024-09-10 09:41:08.211000,0.7559999999999999,2024-09-10 09:41:12.641000,0.728
texnet2024ruzm,DKNS,2024-09-10 09:40:34.035000,0.037000000000000005,2024-09-10 09:40:40.845000,0.068
texnet2024ruzm,GV01,2024-09-10 09:40:34.643000,0.126,2024-09-10 09:41:07.693000,0.734
texnet2024ruzm,GV02,2024-09-10 09:41:03.105000,0.935,2024-09-10 09:41:04.295000,0.877
texnet2024ruzm,GV03,2024-09-10 09:40:32.067000,0.7509999999999999,2024-09-10 09:41:13.487000,0.776
texnet2024ruzm,HP01,2024-09-10 09:41:04.820104,0.565,2024-09-10 09:41:07.180104,0.715
texnet2024ruzm,MB05,2024-09-10 09:41:10.059500,0.927,2024-09-10 09:41:16.469500,0.888
texnet2024ruzm,MB06,2024-09-10 09:40:34.667500,0.012,2024-09-10 09:41:19.357500,0.703
texnet2024ruzm,MB13,2024-09-10 09:41:05.880000,0.5870000000000001,2024-09-10 09:41:08.970000,0.758
texnet2024ruzm,MB14,2024-09-10 09:41:06.968000,0.7829999999999999,2024-09-10 09:41:10.768000,0.857
texnet2024ruzm,MB21,2024-09-10 09:40:34.620000,0.094,2024-09-10 09:41:11.560000,0.527
texnet2024ruzm,MNHN,2024-09-10 09:40:33.475000,0.055,2024-09-10 09:40:36.465000,0.39
texnet2024ruzm,MO01,2024-09-10 09:41:03.895000,0.899,2024-09-10 09:41:05.755000,0.821
texnet2024ruzm,OP01,2024-09-10 09:41:02.827000,0.932,2024-09-10 09:41:03.837000,0.663
texnet2024ruzm,OZNA,2024-09-10 09:40:34.135000,0.008,no pick,no pick
texnet2024ruzm,POST,2024-09-10 09:41:14.010000,0.821,2024-09-10 09:41:22.660000,0.632
texnet2024ruzm,SGCY,2024-09-10 09:41:11.870000,0.624,2024-09-10 09:41:19.460000,0.38
texnet2024ruzm,SN08,2024-09-10 09:41:10.386000,0.6579999999999999,2024-09-10 09:41:16.806000,0.811
texnet2024ruzm,SN10,2024-09-10 09:40:34.752000,0.005,2024-09-10 09:40:43.002000,0.197
texnet2024rtxk,APMT,2024-09-09 19:30:28.390000,0.125,2024-09-09 19:30:32.600000,0.195
texnet2024rtxk,APMT,2024-09-09 19:31:08.410000,0.8909999999999999,2024-09-09 19:31:18.110000,0.462
texnet2024rtxk,BRDY,2024-09-09 19:30:28.775000,0.594,2024-09-09 19:30:37.275000,0.519
texnet2024rtxk,CF01,2024-09-09 19:30:56.595000,0.877,2024-09-09 19:30:58.055000,0.676
texnet2024rtxk,DKNS,2024-09-09 19:30:28.235000,0.337,2024-09-09 19:30:51.925000,0.067
texnet2024rtxk,DKNS,2024-09-09 19:31:12.105000,0.425,2024-09-09 19:31:24.205000,0.751
texnet2024rtxk,MO01,2024-09-09 19:30:27.247000,0.408,2024-09-09 19:31:17.517000,0.069
texnet2024rtxk,MO01,2024-09-09 19:31:07.507000,0.136,2024-09-09 19:31:15.577000,0.063
texnet2024rtxk,OP01,2024-09-09 19:30:26.457000,0.256,no pick,no pick
texnet2024rtxk,POST,2024-09-09 19:31:09.065000,0.8240000000000001,2024-09-09 19:31:19.065000,0.464
texnet2024rtxk,POST,2024-09-09 19:31:09.065000,0.81,2024-09-09 19:31:19.135000,0.706
texnet2024rtxk,SN02,2024-09-09 19:30:59.245000,0.914,2024-09-09 19:31:02.585000,0.836
texnet2024rtxk,SN02,2024-09-09 19:31:00.375000,0.002,2024-09-09 19:31:02.575000,0.026
texnet2024rtxk,SN03,2024-09-09 19:31:00.215000,0.9259999999999999,2024-09-09 19:31:04.235000,0.84
texnet2024rtxk,SN03,2024-09-09 19:31:00.245000,0.025,2024-09-09 19:31:04.235000,0.605
texnet2024rtxk,SN04,2024-09-09 19:30:27.290000,0.062,2024-09-09 19:31:02.150000,0.047
texnet2024rtxk,SN07,2024-09-09 19:31:02.011500,0.853,2024-09-09 19:31:07.261500,0.879
texnet2024rtxk,SN07,2024-09-09 19:31:02.011500,0.7959999999999999,2024-09-09 19:31:07.261500,0.859
texnet2024rtxk,SN08,2024-09-09 19:31:01.024000,0.555,2024-09-09 19:31:05.564000,0.501
texnet2024rtxk,SN09,2024-09-09 19:30:56.875000,0.872,2024-09-09 19:30:58.535000,0.861
texnet2024rtxk,SN10,2024-09-09 19:31:00.542000,0.887,2024-09-09 19:31:04.752000,0.864
texnet2024rtxk,SN10,2024-09-09 19:31:03.112000,0.23199999999999998,2024-09-09 19:31:04.752000,0.871
texnet2024rthv,GV01,2024-09-09 11:38:14.343000,0.27699999999999997,2024-09-09 11:38:19.783000,0.594
texnet2024rthv,MB03,2024-09-09 11:37:40.471500,0.18,2024-09-09 11:38:33.621500,0.253
texnet2024rthv,MB04,2024-09-09 11:37:43.456000,0.8109999999999999,2024-09-09 11:38:20.406000,0.602
texnet2024rthv,MB05,2024-09-09 11:38:11.962500,0.746,2024-09-09 11:38:15.962500,0.884
texnet2024rthv,MB07,2024-09-09 11:37:39.490000,0.777,2024-09-09 11:38:22.500000,0.594
texnet2024rthv,MB09,2024-09-09 11:37:40.280000,0.11699999999999999,2024-09-09 11:38:15.140000,0.802
texnet2024rthv,MB13,2024-09-09 11:38:14.310000,0.6659999999999999,2024-09-09 11:38:19.670000,0.669
texnet2024rthv,MB15,2024-09-09 11:38:09.320000,0.8490000000000001,2024-09-09 11:38:11.340000,0.866
texnet2024rthv,MB16,2024-09-09 11:38:10.740000,0.903,2024-09-09 11:38:13.760000,0.826
texnet2024rthv,MB22,2024-09-09 11:38:12.620000,0.031,2024-09-09 11:38:17.070000,0.587
texnet2024rthv,MB23,2024-09-09 11:38:11.476500,0.01,2024-09-09 11:38:14.986500,0.742
texnet2024rthv,MB25,2024-09-09 11:38:17.357500,0.316,2024-09-09 11:38:24.577500,0.754
texnet2024rthv,MBBB1,2024-09-09 11:37:41.576000,0.013000000000000001,2024-09-09 11:38:15.596000,0.774
texnet2024rthv,MBBB5,2024-09-09 11:38:10.458000,0.151,2024-09-09 11:38:13.068000,0.641
texnet2024rthv,MG01,2024-09-09 11:38:09.303792,0.884,2024-09-09 11:38:11.263792,0.672
texnet2024rthv,OE01,2024-09-09 11:38:11.985000,0.823,2024-09-09 11:38:16.055000,0.867
texnet2024rthv,OG02,2024-09-09 11:38:17.198000,0.541,2024-09-09 11:38:24.548000,0.798
texnet2024rthv,POST,2024-09-09 11:38:20.700000,0.099,2024-09-09 11:38:31.780000,0.779
texnet2024rthv,SD01,2024-09-09 11:38:09.689000,0.903,2024-09-09 11:38:11.929000,0.868
texnet2024rthv,SM02,2024-09-09 11:38:09.259000,0.912,2024-09-09 11:38:11.179000,0.882
texnet2024rthv,SM03,2024-09-09 11:37:39.099000,0.7140000000000001,2024-09-09 11:38:15.029000,0.846
texnet2024rthv,SM04,2024-09-09 11:38:08.547000,0.922,2024-09-09 11:38:09.957000,0.891
texnet2024rthv,SN07,2024-09-09 11:37:40.136500,0.047,no pick,no pick
texnet2024rthv,SN10,2024-09-09 11:38:30.322000,0.09699999999999999,no pick,no pick
texnet2024rsmj,APMT,2024-09-09 00:48:50.030000,0.6890000000000001,2024-09-09 00:48:52.030000,0.279
texnet2024rsmj,BRDY,2024-09-09 00:48:00.325000,0.081,no pick,no pick
texnet2024rsmj,CW01,2024-09-09 00:47:59.411000,0.022000000000000002,2024-09-09 00:48:41.481000,0.505
texnet2024rsmj,DKNS,2024-09-09 00:48:00.735000,0.002,2024-09-09 00:48:53.535000,0.075
texnet2024rsmj,GV01,2024-09-09 00:47:59.213000,0.034,2024-09-09 00:48:40.873000,0.775
texnet2024rsmj,GV02,2024-09-09 00:48:30.595000,0.873,2024-09-09 00:48:35.465000,0.775
texnet2024rsmj,GV02,2024-09-09 00:48:30.575000,0.763,2024-09-09 00:48:35.465000,0.77
texnet2024rsmj,HP01,2024-09-09 00:48:30.280081,0.828,2024-09-09 00:48:34.990081,0.746
texnet2024rsmj,MB02,2024-09-09 00:48:00.594500,0.369,2024-09-09 00:48:19.494500,0.592
texnet2024rsmj,MB03,2024-09-09 00:48:34.301500,0.882,2024-09-09 00:48:41.861500,0.692
texnet2024rsmj,MB13,2024-09-09 00:48:33.640000,0.8490000000000001,2024-09-09 00:48:40.660000,0.66
texnet2024rsmj,MB21,2024-09-09 00:48:35.190000,0.536,2024-09-09 00:48:43.240000,0.85
texnet2024rsmj,MNHN,2024-09-09 00:48:00.820000,0.04,2024-09-09 00:48:05.700000,0.229
texnet2024rsmj,MO01,2024-09-09 00:48:33.161000,0.003,2024-09-09 00:48:39.691000,0.771
texnet2024rsmj,POST,2024-09-09 00:48:00.155000,0.002,no pick,no pick
texnet2024rsmj,SGCY,2024-09-09 00:48:28.430000,0.8270000000000001,2024-09-09 00:48:31.830000,0.849
texnet2024rsmj,SN08,2024-09-09 00:48:35.880000,0.652,2024-09-09 00:48:44.340000,0.846
texnet2024rsmj,SN09,2024-09-09 00:48:35.045000,0.166,2024-09-09 00:48:43.125000,0.322
texnet2024rsau,EE01,2024-09-08 18:56:36.300000,0.233,2024-09-08 18:57:08.040000,0.767
texnet2024rsau,MB05,2024-09-08 18:57:11.297500,0.816,2024-09-08 18:57:17.847500,0.814
texnet2024rsau,MB15,2024-09-08 18:57:05.450000,0.726,2024-09-08 18:57:07.660000,0.864
texnet2024rsau,MB16,2024-09-08 18:57:04.620000,0.9079999999999999,2024-09-08 18:57:06.230000,0.829
texnet2024rsau,MB25,2024-09-08 18:56:36.126500,0.83,2024-09-08 18:57:14.566500,0.782
texnet2024rsau,MBBB5,2024-09-08 18:57:04.554000,0.905,2024-09-08 18:57:06.324000,0.87
texnet2024rsau,MID02,2024-09-08 18:56:36.075000,0.077,2024-09-08 18:57:08.505000,0.703
texnet2024rsau,MNHN,2024-09-08 18:56:35.960000,0.057,no pick,no pick
texnet2024rsau,ODSA,2024-09-08 18:56:37.395000,0.247,2024-09-08 18:57:14.055000,0.685
texnet2024rsau,OG02,2024-09-08 18:57:09.428000,0.831,2024-09-08 18:57:14.318000,0.823
texnet2024rsau,POST,2024-09-08 18:56:36.135000,0.016,no pick,no pick
texnet2024rsau,SD01,2024-09-08 18:57:09.229000,0.179,2024-09-08 18:57:13.869000,0.842
texnet2024rsau,SM02,2024-09-08 18:57:05.159000,0.242,2024-09-08 18:57:07.149000,0.866
texnet2024rsau,SM03,2024-09-08 18:56:34.349000,0.701,2024-09-08 18:57:12.099000,0.518
texnet2024rsau,SM04,2024-09-08 18:57:05.997000,0.611,2024-09-08 18:57:08.457000,0.761
texnet2024rsas,EE01,2024-09-08 18:54:31.180000,0.873,2024-09-08 18:55:03.440000,0.508
texnet2024rsas,MB05,2024-09-08 18:55:06.657500,0.628,2024-09-08 18:55:13.287500,0.797
texnet2024rsas,MB15,2024-09-08 18:55:00.970000,0.7290000000000001,2024-09-08 18:55:03.030000,0.813
texnet2024rsas,MB16,2024-09-08 18:55:00.020000,0.895,2024-09-08 18:55:01.560000,0.598
texnet2024rsas,MB25,2024-09-08 18:55:03.946500,0.013000000000000001,2024-09-08 18:55:09.956500,0.754
texnet2024rsas,MBBB5,2024-09-08 18:54:59.928000,0.815,2024-09-08 18:55:01.738000,0.879
texnet2024rsas,MID02,2024-09-08 18:55:01.485000,0.32899999999999996,2024-09-08 18:55:03.945000,0.72
texnet2024rsas,ODSA,2024-09-08 18:54:31.735000,0.044000000000000004,2024-09-08 18:55:09.505000,0.8009999999999999
texnet2024rsas,OG02,2024-09-08 18:54:31.260000,0.237,2024-09-08 18:55:09.690000,0.688
texnet2024rsas,SM02,2024-09-08 18:55:00.749000,0.29,2024-09-08 18:55:02.529000,0.7659999999999999
texnet2024rsas,SM03,2024-09-08 18:54:29.989000,0.14400000000000002,2024-09-08 18:55:07.609000,0.6920000000000001
texnet2024rsas,SM04,2024-09-08 18:55:01.507000,0.614,2024-09-08 18:55:03.847000,0.763
texnet2024rsam,EE01,2024-09-08 18:48:02.680000,0.833,2024-09-08 18:48:05.070000,0.784
texnet2024rsam,GV01,2024-09-08 18:47:32.893000,0.10300000000000001,2024-09-08 18:48:16.563000,0.513
texnet2024rsam,GV03,2024-09-08 18:48:09.257000,0.139,2024-09-08 18:48:16.657000,0.367
texnet2024rsam,MB02,2024-09-08 18:48:20.079500,0.011000000000000001,2024-09-08 18:48:22.149500,0.672
texnet2024rsam,MB03,2024-09-08 18:47:33.126500,0.275,2024-09-08 18:47:35.406500,0.043
texnet2024rsam,MB04,2024-09-08 18:48:09.118000,0.005,2024-09-08 18:48:15.188000,0.723
texnet2024rsam,MB05,2024-09-08 18:48:08.357500,0.877,2024-09-08 18:48:14.907500,0.757
texnet2024rsam,MB06,2024-09-08 18:48:08.327500,0.794,2024-09-08 18:48:14.717500,0.482
texnet2024rsam,MB07,2024-09-08 18:47:33.260000,0.6609999999999999,2024-09-08 18:48:09.580000,0.838
texnet2024rsam,MB10,2024-09-08 18:47:33.265000,0.002,2024-09-08 18:48:11.225000,0.691
texnet2024rsam,MB11,2024-09-08 18:48:04.360000,0.395,2024-09-08 18:48:08.930000,0.417
texnet2024rsam,MB15,2024-09-08 18:48:02.480000,0.863,2024-09-08 18:48:04.650000,0.79
texnet2024rsam,MB16,2024-09-08 18:48:01.660000,0.8540000000000001,2024-09-08 18:48:03.280000,0.747
texnet2024rsam,MB17,2024-09-08 18:48:05.318000,0.447,2024-09-08 18:48:09.718000,0.407
texnet2024rsam,MB18,2024-09-08 18:47:33.200000,0.079,2024-09-08 18:48:07,0.568
texnet2024rsam,MB23,2024-09-08 18:47:33.026500,0.015,2024-09-08 18:48:11.686500,0.777
texnet2024rsam,MB25,2024-09-08 18:48:06.696500,0.589,2024-09-08 18:48:11.636500,0.843
texnet2024rsam,MBBB1,2024-09-08 18:48:04.692000,0.042,2024-09-08 18:48:08.862000,0.63
texnet2024rsam,MBBB4,2024-09-08 18:48:09.538000,0.77,2024-09-08 18:48:16.878000,0.415
texnet2024rsam,MBBB5,2024-09-08 18:48:01.586000,0.909,2024-09-08 18:48:03.396000,0.892
texnet2024rsam,MID01,2024-09-08 18:47:34.360000,0.008,no pick,no pick
texnet2024rsam,MID02,2024-09-08 18:48:03.005000,0.83,2024-09-08 18:48:05.595000,0.692
texnet2024rsam,MNHN,2024-09-08 18:48:18.935000,0.07400000000000001,no pick,no pick
texnet2024rsam,ODSA,2024-09-08 18:48:06.485000,0.185,2024-09-08 18:48:11.075000,0.664
texnet2024rsam,OG02,2024-09-08 18:48:06.504000,0.7909999999999999,2024-09-08 18:48:11.374000,0.711
texnet2024rsam,SD01,2024-09-08 18:48:06.299000,0.063,2024-09-08 18:48:10.939000,0.682
texnet2024rsam,SM02,2024-09-08 18:48:02.159000,0.878,2024-09-08 18:48:04.149000,0.777
texnet2024rsam,SM03,2024-09-08 18:48:05.139000,0.157,2024-09-08 18:48:09.239000,0.821
texnet2024rsam,SM04,2024-09-08 18:48:03.017000,0.7170000000000001,2024-09-08 18:48:05.497000,0.808
texnet2024rrzu,EE01,2024-09-08 18:26:54.910000,0.863,2024-09-08 18:26:57.640000,0.834
texnet2024rrzu,EE02,2024-09-08 18:26:53.950000,0.017,2024-09-08 18:26:55.740000,0.086
texnet2024rrzu,MB04,2024-09-08 18:27:00.614000,0.364,2024-09-08 18:27:06.864000,0.841
texnet2024rrzu,MB05,2024-09-08 18:26:56.917500,0.8140000000000001,2024-09-08 18:27:01.267500,0.803
texnet2024rrzu,MB13,2024-09-08 18:26:58.620000,0.6729999999999999,2024-09-08 18:27:03.760000,0.768
texnet2024rrzu,MB15,2024-09-08 18:26:53.770000,0.87,2024-09-08 18:26:55.680000,0.716
texnet2024rrzu,MB15,2024-09-08 18:26:58.280000,0.242,2024-09-08 18:26:55.660000,0.213
texnet2024rrzu,MB16,2024-09-08 18:26:55.070000,0.515,2024-09-08 18:26:57.850000,0.766
texnet2024rrzu,MB16,2024-09-08 18:26:55.020000,0.616,2024-09-08 18:26:57.870000,0.755
texnet2024rrzu,MBBB1,2024-09-08 18:26:55.686000,0.002,no pick,no pick
texnet2024rrzu,MBBB5,2024-09-08 18:26:53.890000,0.754,2024-09-08 18:26:56.040000,0.54
texnet2024rrzu,MNHN,2024-09-08 18:26:24.255000,0.21,no pick,no pick
texnet2024rrzu,OG02,2024-09-08 18:27:00.956000,0.043,2024-09-08 18:27:07.996000,0.743
texnet2024rrzu,OZNA,2024-09-08 18:26:24.225000,0.001,no pick,no pick
texnet2024rrzu,SD01,2024-09-08 18:26:54.779000,0.83,2024-09-08 18:26:57.439000,0.835
texnet2024rrzu,SD01,2024-09-08 18:26:54.649000,0.07,2024-09-08 18:26:57.439000,0.689
texnet2024rrzu,SGCY,2024-09-08 18:26:24.150000,0.008,no pick,no pick
texnet2024rrzu,SM02,2024-09-08 18:26:53.319000,0.9009999999999999,2024-09-08 18:26:54.949000,0.785
texnet2024rrzu,SM03,2024-09-08 18:26:55.519000,0.851,2024-09-08 18:26:58.599000,0.858
texnet2024rrzu,SM04,2024-09-08 18:26:52.987000,0.93,2024-09-08 18:26:54.297000,0.739
texnet2024rrzu,SM04,2024-09-08 18:26:59.897000,0.095,no pick,no pick
texnet2024rrvc,CW01,2024-09-08 16:07:31.191000,0.8290000000000001,2024-09-08 16:07:35.961000,0.87
texnet2024rrvc,EE01,2024-09-08 16:06:57.990000,0.003,2024-09-08 16:07:30.150000,0.2
texnet2024rrvc,MB02,2024-09-08 16:07:47.504500,0.138,2024-09-08 16:07:48.604500,0.048
texnet2024rrvc,MB05,2024-09-08 16:07:29.379500,0.903,2024-09-08 16:07:33.239500,0.8690000000000001
texnet2024rrvc,MB06,2024-09-08 16:07:33.917500,0.19699999999999998,2024-09-08 16:07:40.387500,0.608
texnet2024rrvc,MB07,2024-09-08 16:07:33.720000,0.738,2024-09-08 16:07:40.210000,0.797
texnet2024rrvc,MB09,2024-09-08 16:06:56.770000,0.862,2024-09-08 16:07:30.910000,0.8690000000000001
texnet2024rrvc,MB10,2024-09-08 16:06:57.485000,0.023,2024-09-08 16:07:32.835000,0.757
texnet2024rrvc,MB11,2024-09-08 16:07:30.160000,0.552,2024-09-08 16:07:34.250000,0.514
texnet2024rrvc,MB13,2024-09-08 16:07:30.910000,0.861,2024-09-08 16:07:35.530000,0.871
texnet2024rrvc,MB15,2024-09-08 16:07:28.140000,0.682,2024-09-08 16:07:30.500000,0.7659999999999999
texnet2024rrvc,MB16,2024-09-08 16:07:29.200000,0.612,2024-09-08 16:07:32.680000,0.826
texnet2024rrvc,MB16,2024-09-08 16:07:29.270000,0.68,2024-09-08 16:07:32.680000,0.851
texnet2024rrvc,MB21,2024-09-08 16:07:29.515000,0.431,2024-09-08 16:07:32.985000,0.862
texnet2024rrvc,MB23,2024-09-08 16:07:28.196500,0.637,2024-09-08 16:07:30.836500,0.8270000000000001
texnet2024rrvc,MBBB1,2024-09-08 16:07:28.644000,0.747,2024-09-08 16:07:31.654000,0.395
texnet2024rrvc,MBBB4,2024-09-08 16:06:58.448000,0.001,2024-09-08 16:07:44.098000,0.5489999999999999
texnet2024rrvc,MBBB5,2024-09-08 16:07:28.502000,0.782,2024-09-08 16:07:31.082000,0.833
texnet2024rrvc,MG01,2024-09-08 16:07:25.932608,0.919,2024-09-08 16:07:27.062608,0.877
texnet2024rrvc,MNHN,2024-09-08 16:07:47.365000,0.247,2024-09-08 16:07:49.755000,0.424
texnet2024rrvc,OE01,2024-09-08 16:06:55.845000,0.032,2024-09-08 16:07:32.185000,0.7829999999999999
texnet2024rrvc,OE01,2024-09-08 16:07:28.835000,0.205,2024-09-08 16:07:32.205000,0.7809999999999999
texnet2024rrvc,OG02,2024-09-08 16:07:34.978000,0.9,2024-09-08 16:07:42.288000,0.736
texnet2024rrvc,OG04,2024-09-08 16:07:35.622000,0.53,2024-09-08 16:07:43.422000,0.695
texnet2024rrvc,POST,2024-09-08 16:07:38.355000,0.691,2024-09-08 16:07:49.345000,0.508
texnet2024rrvc,SD01,2024-09-08 16:07:27.519000,0.847,2024-09-08 16:07:29.849000,0.853
texnet2024rrvc,SGCY,2024-09-08 16:06:57.320000,0.099,2024-09-08 16:07:48.620000,0.389
texnet2024rrvc,SM03,2024-09-08 16:07:28.159000,0.823,2024-09-08 16:07:30.879000,0.83
texnet2024rrvc,SM04,2024-09-08 16:07:26.987000,0.863,2024-09-08 16:07:28.957000,0.861
texnet2024rrvc,SM04,2024-09-08 16:07:33.117000,0.205,2024-09-08 16:07:28.977000,0.233
texnet2024rqxu,APMT,2024-09-08 04:18:37.210000,0.113,2024-09-08 04:18:47.390000,0.488
texnet2024rqxu,APMT,2024-09-08 04:18:36.930000,0.9209999999999999,2024-09-08 04:18:47.300000,0.437
texnet2024rqxu,BRDY,2024-09-08 04:17:57.125000,0.002,no pick,no pick
texnet2024rqxu,BRDY,2024-09-08 04:19:00.095000,0.363,no pick,no pick
texnet2024rqxu,CF01,2024-09-08 04:18:25.655000,0.37799999999999995,2024-09-08 04:18:27.015000,0.808
texnet2024rqxu,DKNS,2024-09-08 04:18:40.885000,0.5720000000000001,2024-09-08 04:18:48.865000,0.322
texnet2024rqxu,DKNS,2024-09-08 04:18:40.905000,0.7390000000000001,2024-09-08 04:18:53.175000,0.426
texnet2024rqxu,MB03,2024-09-08 04:18:42.035500,0.005,no pick,no pick
texnet2024rqxu,MB03,2024-09-08 04:18:41.765500,0.728,2024-09-08 04:18:55.225500,0.463
texnet2024rqxu,MB05,2024-09-08 04:17:57.448500,0.004,no pick,no pick
texnet2024rqxu,MB05,2024-09-08 04:18:41.478500,0.336,2024-09-08 04:18:56.388500,0.29
texnet2024rqxu,OZNA,2024-09-08 04:18:57.055000,0.129,2024-09-08 04:19:22.185000,0.243
texnet2024rqxu,POST,2024-09-08 04:18:37.815000,0.866,2024-09-08 04:18:47.995000,0.82
texnet2024rqxu,POST,2024-09-08 04:18:37.835000,0.677,2024-09-08 04:18:47.935000,0.584
texnet2024rqxu,SN02,2024-09-08 04:18:27.995000,0.9059999999999999,2024-09-08 04:18:31.415000,0.857
texnet2024rqxu,SN03,2024-09-08 04:18:28.995000,0.937,2024-09-08 04:18:33.085000,0.873
texnet2024rqxu,SN04,2024-09-08 04:17:57.130000,0.382,2024-09-08 04:18:31.160000,0.793
texnet2024rqxu,SN07,2024-09-08 04:18:30.831500,0.875,2024-09-08 04:18:36.251500,0.752
texnet2024rqxu,SN07,2024-09-08 04:18:30.831500,0.7,2024-09-08 04:18:36.251500,0.691
texnet2024rqxu,SN08,2024-09-08 04:18:29.718000,0.922,2024-09-08 04:18:34.258000,0.799
texnet2024rqxu,SN08,2024-09-08 04:18:29.718000,0.006,2024-09-08 04:18:34.278000,0.066
texnet2024rqxu,SN09,2024-09-08 04:18:25.355000,0.85,2024-09-08 04:18:26.895000,0.853
texnet2024rqxu,SN10,2024-09-08 04:18:29.424000,0.873,2024-09-08 04:18:33.774000,0.866
texnet2024rqwe,APMT,2024-09-08 03:29:35.550000,0.556,2024-09-08 03:29:45.620000,0.322
texnet2024rqwe,APMT,2024-09-08 03:29:35.350000,0.934,2024-09-08 03:29:45.670000,0.438
texnet2024rqwe,BRDY,2024-09-08 03:29:58.245000,0.003,no pick,no pick
texnet2024rqwe,CF01,2024-09-08 03:28:55.385000,0.062,2024-09-08 03:29:25.225000,0.848
texnet2024rqwe,DKNS,2024-09-08 03:29:39.095000,0.49200000000000005,2024-09-08 03:29:43.765000,0.153
texnet2024rqwe,DKNS,2024-09-08 03:29:39.105000,0.7120000000000001,2024-09-08 03:29:51.415000,0.609
texnet2024rqwe,MB03,2024-09-08 03:29:40.165500,0.028999999999999998,no pick,no pick
texnet2024rqwe,MB03,2024-09-08 03:29:40.115500,0.667,2024-09-08 03:29:53.455500,0.7
texnet2024rqwe,MB16,2024-09-08 03:28:53.540000,0.005,no pick,no pick
texnet2024rqwe,MB16,2024-09-08 03:29:29.780000,0.021,2024-09-08 03:30:07.250000,0.192
texnet2024rqwe,OZNA,2024-09-08 03:29:55.595000,0.34600000000000003,2024-09-08 03:30:20.435000,0.518
texnet2024rqwe,PLPT,2024-09-08 03:28:55.640000,0.07200000000000001,no pick,no pick
texnet2024rqwe,PLPT,2024-09-08 03:29:57.220000,0.258,2024-09-08 03:30:24.230000,0.39
texnet2024rqwe,POST,2024-09-08 03:29:36.005000,0.866,2024-09-08 03:29:46.175000,0.658
texnet2024rqwe,POST,2024-09-08 03:29:36.015000,0.797,2024-09-08 03:29:46.145000,0.598
texnet2024rqwe,SGCY,2024-09-08 03:28:55.180000,0.004,2024-09-08 03:29:50.610000,0.304
texnet2024rqwe,SGCY,2024-09-08 03:29:38.200000,0.358,2024-09-08 03:29:50.590000,0.556
texnet2024rqwe,SN02,2024-09-08 03:29:26.185000,0.925,2024-09-08 03:29:29.625000,0.85
texnet2024rqwe,SN02,2024-09-08 03:29:28.545000,0.004,2024-09-08 03:29:29.715000,0.116
texnet2024rqwe,SN03,2024-09-08 03:29:27.195000,0.941,2024-09-08 03:29:31.265000,0.877
texnet2024rqwe,SN03,2024-09-08 03:29:31.275000,0.003,2024-09-08 03:29:31.265000,0.861
texnet2024rqwe,SN04,2024-09-08 03:28:55.390000,0.188,2024-09-08 03:29:29.340000,0.84
texnet2024rqwe,SN07,2024-09-08 03:29:29.016500,0.888,2024-09-08 03:29:34.426500,0.825
texnet2024rqwe,SN07,2024-09-08 03:29:29.076500,0.74,2024-09-08 03:29:34.416500,0.835
texnet2024rqwe,SN08,2024-09-08 03:29:27.910000,0.87,2024-09-08 03:29:32.370000,0.552
texnet2024rqwe,SN08,2024-09-08 03:29:27.910000,0.32299999999999995,2024-09-08 03:29:32.390000,0.489
texnet2024rqwe,SN09,2024-09-08 03:29:23.555000,0.804,2024-09-08 03:29:25.095000,0.85
